time,open_price,high_price,low_price,close_price,volume_btc,trade_count,volatility,momentum,pct_change,risk
2025-12-06 04:26:00,89578.700000,89641.620000,89578.690000,89641.610000,3.483910,2036,62.930000,62.910000,0.000702,18.063038
2025-12-06 04:27:00,89641.620000,89650.000000,89629.830000,89650.000000,2.281420,1252,20.170000,8.380000,0.000093,8.840985
2025-12-06 04:28:00,89649.990000,89650.000000,89617.070000,89617.970000,2.423090,2331,32.930000,-32.020000,-0.000357,13.590085
2025-12-06 04:29:00,89617.970000,89641.660000,89617.960000,89623.510000,2.426260,1651,23.700000,5.540000,0.000062,9.768120
2025-12-06 04:30:00,89623.510000,89623.510000,89600.000000,89614.660000,2.761950,1161,23.510000,-8.850000,-0.000099,8.512102
2025-12-06 04:31:00,89614.670000,89614.670000,89599.990000,89599.990000,1.863420,1379,14.680000,-14.680000,-0.000164,7.877988
2025-12-06 04:32:00,89599.990000,89631.240000,89584.840000,89631.230000,2.507990,3093,46.400000,31.240000,0.000349,18.500871
2025-12-06 04:33:00,89631.240000,89631.240000,89608.000000,89626.980000,4.128680,2709,23.240000,-4.260000,-0.000048,5.628918
2025-12-06 04:34:00,89626.990000,89650.000000,89626.980000,89650.000000,1.194420,927,23.020000,23.010000,0.000257,19.272953
2025-12-06 04:35:00,89649.990000,89650.000000,89648.760000,89650.000000,0.426960,719,1.240000,0.010000,0.000000,2.904253
2025-12-06 04:36:00,89650.000000,89650.000000,89626.950000,89645.630000,4.837830,1296,23.050000,-4.370000,-0.000049,4.764533
