open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
2025-12-06 03:03:00,89517.55,89529.3,89506.0,89512.28,10.18065,2025-12-06 03:03:59.999,911367.55132120,3328,2.83087000,253408.07822470,0
2025-12-06 03:04:00,89512.28,89600.05,89512.27,89564.57,19.49441,2025-12-06 03:04:59.999,1746138.66110060,5692,16.94904000,1518109.59780280,0
2025-12-06 03:05:00,89564.56,89583.7,89560.01,89567.46,8.88266,2025-12-06 03:05:59.999,795602.28582880,3655,6.70013000,600102.93777420,0
2025-12-06 03:06:00,89567.46,89689.79,89567.46,89689.78,16.28938,2025-12-06 03:06:59.999,1460210.77925560,7974,11.87878000,1064835.54020140,0
2025-12-06 03:07:00,89689.79,89710.0,89680.98,89706.0,15.96298,2025-12-06 03:07:59.999,1431886.06418750,4654,7.81426000,700897.29230550,0
2025-12-06 03:08:00,89706.0,89710.0,89608.15,89622.17,25.74285,2025-12-06 03:08:59.999,2308473.64090520,4992,11.70609000,1049606.51264900,0
2025-12-06 03:09:00,89622.18,89709.36,89611.55,89709.36,13.22681,2025-12-06 03:09:59.999,1186081.38159780,4694,12.39472000,1111475.31839290,0
2025-12-06 03:10:00,89709.35,89726.05,89685.46,89714.87,47.48601,2025-12-06 03:10:59.999,4260068.92094400,3454,42.37313000,3801391.76617250,0
2025-12-06 03:11:00,89714.87,89743.14,89713.54,89743.13,11.52206,2025-12-06 03:11:59.999,1033799.63345610,2558,8.48883000,761630.10068900,0
2025-12-06 03:12:00,89743.14,89764.19,89727.06,89747.91,18.42979,2025-12-06 03:12:59.999,1654129.85935910,3654,14.18492000,1273134.81180590,0
2025-12-06 03:13:00,89747.92,89767.03,89747.91,89764.16,17.34748,2025-12-06 03:13:59.999,1557073.71074540,1902,14.80127000,1328528.56980930,0
2025-12-06 03:14:00,89764.17,89803.03,89747.91,89764.18,24.64655,2025-12-06 03:14:59.999,2212763.30335830,4590,12.98107000,1165449.18529350,0
2025-12-06 03:15:00,89764.19,89806.43,89750.98,89765.17,19.6757,2025-12-06 03:15:59.999,1766630.71773450,3556,14.45871000,1298249.10422770,0
2025-12-06 03:16:00,89765.48,89775.62,89764.24,89775.48,13.4537,2025-12-06 03:16:59.999,1207716.06452940,2055,10.17217000,913133.10440330,0
2025-12-06 03:17:00,89775.47,89775.48,89764.24,89767.51,9.96903,2025-12-06 03:17:59.999,894886.03898890,1587,7.66195000,687785.06525610,0
2025-12-06 03:18:00,89767.52,89767.52,89710.0,89710.01,14.98785,2025-12-06 03:18:59.999,1345146.31269310,2044,5.58651000,501287.51679540,0
2025-12-06 03:19:00,89710.01,89723.63,89710.0,89712.42,9.18737,2025-12-06 03:19:59.999,824244.29315950,2110,7.53013000,675557.94389360,0
2025-12-06 03:20:00,89712.42,89746.55,89694.53,89699.76,17.6598,2025-12-06 03:20:59.999,1584344.27838190,3744,8.02119000,719625.60484010,0
2025-12-06 03:21:00,89699.76,89699.76,89664.52,89665.97,7.56063,2025-12-06 03:21:59.999,677982.92838900,2594,5.89356000,528485.41517620,0
2025-12-06 03:22:00,89665.96,89695.01,89665.96,89695.01,7.68432,2025-12-06 03:22:59.999,689112.37522350,2252,6.82263000,611839.38031590,0
2025-12-06 03:23:00,89695.0,89695.01,89665.97,89665.98,11.65148,2025-12-06 03:23:59.999,1044895.20841900,1097,6.53691000,586205.95044320,0
2025-12-06 03:24:00,89665.97,89665.98,89639.55,89646.62,10.38311,2025-12-06 03:24:59.999,930870.21531700,1720,6.78231000,608050.65291180,0
2025-12-06 03:25:00,89646.62,89651.12,89632.81,89633.75,8.13868,2025-12-06 03:25:59.999,729602.04521560,1690,6.15189000,551497.81271300,0
2025-12-06 03:26:00,89633.75,89639.01,89553.81,89575.22,16.20056,2025-12-06 03:26:59.999,1451451.20857710,4555,7.58324000,679320.65724200,0
2025-12-06 03:27:00,89575.23,89577.33,89552.0,89552.42,12.95198,2025-12-06 03:27:59.999,1160114.86046820,1557,6.42080000,575107.11111850,0
2025-12-06 03:28:00,89552.43,89567.3,89552.42,89552.82,10.76775,2025-12-06 03:28:59.999,964374.28767170,2205,5.78910000,518482.54161260,0
2025-12-06 03:29:00,89552.83,89555.47,89546.0,89555.47,8.52572,2025-12-06 03:29:59.999,763494.41249750,1218,6.37048000,570488.68410570,0
2025-12-06 03:30:00,89555.46,89555.47,89533.33,89542.03,7.76549,2025-12-06 03:30:59.999,695325.89606130,1911,5.54398000,496393.92470710,0
2025-12-06 03:31:00,89542.03,89604.0,89542.02,89604.0,4.92166,2025-12-06 03:31:59.999,440751.56841300,3414,4.21268000,377260.40913490,0
2025-12-06 03:32:00,89604.0,89659.0,89604.0,89659.0,13.93484,2025-12-06 03:32:59.999,1249154.14134390,5041,12.43683000,1114867.41583980,0
2025-12-06 03:33:00,89658.99,89743.35,89658.99,89721.35,10.22711,2025-12-06 03:33:59.999,917462.72779930,4922,7.84177000,703426.75275060,0
2025-12-06 03:34:00,89721.36,89752.61,89721.35,89752.61,12.44832,2025-12-06 03:34:59.999,1117024.15455830,1128,10.74631000,964283.64332250,0
2025-12-06 03:35:00,89752.61,89752.61,89710.0,89714.16,8.4142,2025-12-06 03:35:59.999,754952.76883530,1734,5.75967000,516761.90458850,0
2025-12-06 03:36:00,89714.16,89714.17,89672.45,89672.46,10.26253,2025-12-06 03:36:59.999,920500.83871930,4085,6.86207000,615485.06450440,0
2025-12-06 03:37:00,89672.46,89694.65,89672.45,89694.64,6.41356,2025-12-06 03:37:59.999,575171.26611220,2024,5.22537000,468611.76491410,0
2025-12-06 03:38:00,89694.65,89723.15,89694.64,89714.1,11.33943,2025-12-06 03:38:59.999,1017277.12076950,1631,9.70130000,870313.53697110,0
2025-12-06 03:39:00,89714.1,89722.13,89679.99,89679.99,11.22675,2025-12-06 03:39:59.999,1007104.58054650,4045,5.24156000,470217.78233250,0
2025-12-06 03:40:00,89680.0,89680.0,89630.0,89648.28,8.33801,2025-12-06 03:40:59.999,747521.08628190,2463,4.32103000,387372.64204150,0
2025-12-06 03:41:00,89648.27,89650.48,89637.62,89638.13,27.34888,2025-12-06 03:41:59.999,2451756.36447420,1281,17.22628000,1544274.24102010,0
2025-12-06 03:42:00,89638.13,89644.11,89638.12,89644.11,4.43218,2025-12-06 03:42:59.999,397293.40073860,966,4.30865000,386220.25356880,0
2025-12-06 03:43:00,89644.1,89675.0,89644.1,89674.99,9.96543,2025-12-06 03:43:59.999,893498.32665900,1477,9.24833000,829201.81010220,0
2025-12-06 03:44:00,89675.0,89683.07,89675.0,89678.48,8.78277,2025-12-06 03:44:59.999,787641.79230690,1384,6.84274000,613656.31837070,0
2025-12-06 03:45:00,89678.48,89678.48,89669.51,89669.52,7.24033,2025-12-06 03:45:59.999,649279.50890630,930,6.63437000,594938.58478160,0
2025-12-06 03:46:00,89669.52,89706.27,89669.51,89706.27,6.4938,2025-12-06 03:46:59.999,582370.74565340,2984,5.59594000,501853.90545140,0
2025-12-06 03:47:00,89706.28,89758.0,89686.6,89730.62,17.92158,2025-12-06 03:47:59.999,1607986.22875200,4509,10.80159000,969167.95713850,0
2025-12-06 03:48:00,89730.62,89731.15,89711.16,89721.24,8.29897,2025-12-06 03:48:59.999,744571.30958110,2399,6.04908000,542705.00744630,0
2025-12-06 03:49:00,89721.24,89735.78,89721.24,89735.77,3.21948,2025-12-06 03:49:59.999,288894.12135550,1650,2.22334000,199507.82007590,0
2025-12-06 03:50:00,89735.77,89735.78,89711.17,89711.19,7.97658,2025-12-06 03:50:59.999,715649.81799510,2046,4.90801000,440322.57961500,0
2025-12-06 03:51:00,89711.19,89733.33,89711.17,89725.02,20.92863,2025-12-06 03:51:59.999,1877781.54378880,1278,19.24689000,1726895.38992310,0
2025-12-06 03:52:00,89725.03,89728.89,89711.83,89728.88,4.468,2025-12-06 03:52:59.999,400858.03478400,1387,3.75005000,336444.00861140,0
2025-12-06 03:53:00,89728.89,89728.89,89692.68,89708.02,11.71622,2025-12-06 03:53:59.999,1051117.82020870,2229,6.68570000,599796.55040650,0
2025-12-06 03:54:00,89708.02,89721.84,89708.01,89721.84,6.15233,2025-12-06 03:54:59.999,551951.91803480,1279,5.62886000,504990.03063300,0
2025-12-06 03:55:00,89721.83,89728.8,89698.88,89698.88,9.53125,2025-12-06 03:55:59.999,855139.67616850,1478,6.84319000,613967.93370700,0
2025-12-06 03:56:00,89698.89,89698.89,89665.44,89665.48,36.92608,2025-12-06 03:56:59.999,3311482.49834380,1048,6.64653000,596120.50523730,0
2025-12-06 03:57:00,89665.48,89683.75,89665.47,89683.75,8.42749,2025-12-06 03:57:59.999,755735.14188440,2228,7.38600000,662338.67103540,0
2025-12-06 03:58:00,89683.74,89683.76,89683.74,89683.76,9.71688,2025-12-06 03:58:59.999,871446.28606250,851,6.30222000,565206.77564750,0
2025-12-06 03:59:00,89683.76,89688.35,89674.2,89688.35,9.04665,2025-12-06 03:59:59.999,811283.40958060,1323,7.48470000,671205.32040990,0
2025-12-06 04:00:00,89688.35,89693.72,89650.0,89650.0,8.66631,2025-12-06 04:00:59.999,777124.37639500,2265,4.57856000,410561.49509440,0
2025-12-06 04:01:00,89650.0,89650.01,89638.47,89640.91,2.0975,2025-12-06 04:01:59.999,188029.06779840,792,0.59946000,53736.05088990,0
2025-12-06 04:02:00,89640.9,89677.89,89640.9,89677.88,2.51513,2025-12-06 04:02:59.999,225514.19463530,1720,1.53808000,137900.65979710,0
2025-12-06 04:03:00,89677.87,89681.0,89675.58,89681.0,2.16324,2025-12-06 04:03:59.999,193998.75866930,768,1.54160000,138250.62259460,0
2025-12-06 04:04:00,89681.0,89681.0,89668.11,89668.11,1.45096,2025-12-06 04:04:59.999,130121.58309240,725,0.73727000,66118.92063240,0
2025-12-06 04:05:00,89668.11,89668.12,89641.74,89641.75,2.63354,2025-12-06 04:05:59.999,236122.55354810,1077,0.16702000,14973.22926520,0
2025-12-06 04:06:00,89641.74,89641.75,89641.74,89641.75,0.50507,2025-12-06 04:06:59.999,45275.35550820,313,0.18864000,16910.01972000,0
2025-12-06 04:07:00,89641.74,89681.0,89641.74,89681.0,5.48985,2025-12-06 04:07:59.999,492160.00859920,1641,3.16885000,284087.47814180,0
2025-12-06 04:08:00,89681.0,89681.0,89680.99,89681.0,0.63946,2025-12-06 04:08:59.999,57347.40921380,198,0.33484000,30028.78604000,0
2025-12-06 04:09:00,89681.0,89721.76,89680.99,89702.11,3.09417,2025-12-06 04:09:59.999,277559.37021850,2126,1.69884000,152380.28020890,0
2025-12-06 04:10:00,89702.11,89702.11,89620.93,89620.94,4.14278,2025-12-06 04:10:59.999,371438.56333820,1754,0.35685000,31991.48936510,0
2025-12-06 04:11:00,89620.94,89620.94,89521.12,89562.03,16.13038,2025-12-06 04:11:59.999,1444669.39912680,3852,5.27193000,472017.11319720,0
2025-12-06 04:12:00,89562.04,89586.59,89562.04,89571.96,1.52904,2025-12-06 04:12:59.999,136970.65563190,1210,0.41454000,37131.68785870,0
2025-12-06 04:13:00,89571.96,89571.96,89553.81,89560.65,2.59675,2025-12-06 04:13:59.999,232566.86880170,1052,0.81660000,73135.80634360,0
2025-12-06 04:14:00,89560.64,89585.55,89560.64,89583.22,2.69955,2025-12-06 04:14:59.999,241813.55791890,1868,1.63757000,146683.66106320,0
2025-12-06 04:15:00,89583.22,89608.23,89583.22,89608.22,0.72541,2025-12-06 04:15:59.999,64993.37447800,836,0.61328000,54946.75070290,0
2025-12-06 04:16:00,89608.23,89624.43,89589.5,89614.76,3.60277,2025-12-06 04:16:59.999,322843.07181650,2578,1.91665000,171749.89226800,0
2025-12-06 04:17:00,89614.76,89643.87,89591.15,89640.07,3.66923,2025-12-06 04:17:59.999,328829.10051690,2777,0.92641000,83027.41165900,0
2025-12-06 04:18:00,89640.08,89640.08,89592.0,89599.04,2.76435,2025-12-06 04:18:59.999,247690.80068520,3245,0.80472000,72099.32670650,0
2025-12-06 04:19:00,89599.04,89599.05,89599.04,89599.04,0.63117,2025-12-06 04:19:59.999,56552.22767660,135,0.15998000,14334.05601900,0
2025-12-06 04:20:00,89599.05,89628.99,89599.04,89618.47,4.07125,2025-12-06 04:20:59.999,364837.40320790,2556,2.91793000,261472.65041670,0
2025-12-06 04:21:00,89618.46,89621.33,89590.1,89597.06,1.4879,2025-12-06 04:21:59.999,133322.74668490,1410,0.33377000,29907.35647110,0
2025-12-06 04:22:00,89597.07,89622.98,89597.06,89622.98,2.97357,2025-12-06 04:22:59.999,266474.48004840,1624,0.98603000,88358.59045510,0
2025-12-06 04:23:00,89622.97,89622.98,89588.39,89609.11,3.82083,2025-12-06 04:23:59.999,342340.23449480,2746,1.13753000,101915.44197020,0
2025-12-06 04:24:00,89609.12,89627.29,89597.46,89622.01,3.0648,2025-12-06 04:24:59.999,274638.71127320,1352,0.62955000,56413.51238820,0
2025-12-06 04:25:00,89622.01,89622.01,89540.0,89578.7,7.7444,2025-12-06 04:25:59.999,693777.62160300,3660,1.35558000,121393.64050550,0
2025-12-06 04:26:00,89578.7,89641.62,89578.69,89641.61,3.48391,2025-12-06 04:26:59.999,312224.46861610,2036,2.76475000,247776.95612420,0
2025-12-06 04:27:00,89641.62,89650.0,89629.83,89650.0,2.28142,2025-12-06 04:27:59.999,204505.44172640,1252,1.70022000,152405.23584420,0
2025-12-06 04:28:00,89649.99,89650.0,89617.07,89617.97,2.42309,2025-12-06 04:28:59.999,217204.77127660,2331,0.59877000,53674.46674860,0
2025-12-06 04:29:00,89617.97,89641.66,89617.96,89623.51,2.42626,2025-12-06 04:29:59.999,217467.34285410,1651,1.69069000,151534.74705620,0
2025-12-06 04:30:00,89623.51,89623.51,89600.0,89614.66,2.76195,2025-12-06 04:30:59.999,247495.63128200,1161,1.43963000,128998.64655000,0
2025-12-06 04:31:00,89614.67,89614.67,89599.99,89599.99,1.86342,2025-12-06 04:31:59.999,166978.28886390,1379,0.49260000,44141.17788500,0
2025-12-06 04:32:00,89599.99,89631.24,89584.84,89631.23,2.50799,2025-12-06 04:32:59.999,224733.26455930,3093,1.71335000,153536.01664250,0
2025-12-06 04:33:00,89631.24,89631.24,89608.0,89626.98,4.12868,2025-12-06 04:33:59.999,369980.09186580,2709,3.23323000,289729.89030080,0
2025-12-06 04:34:00,89626.99,89650.0,89626.98,89650.0,1.19442,2025-12-06 04:34:59.999,107068.83910120,927,0.81815000,73340.09055080,0
2025-12-06 04:35:00,89649.99,89650.0,89648.76,89650.0,0.42696,2025-12-06 04:35:59.999,38276.71234240,719,0.06000000,5378.94742040,0
2025-12-06 04:36:00,89650.0,89650.0,89626.95,89645.63,4.83783,2025-12-06 04:36:59.999,433673.28540400,1296,2.53313000,227063.22246770,0
2025-12-06 04:37:00,89645.62,89645.63,89609.99,89610.0,1.98235,2025-12-06 04:37:59.999,177688.10291480,802,0.19308000,17301.91447720,0
2025-12-06 04:38:00,89610.0,89610.0,89598.08,89598.09,2.16754,2025-12-06 04:38:59.999,194229.03707150,1411,0.09022000,8084.54167270,0
2025-12-06 04:39:00,89598.08,89614.65,89598.08,89601.24,3.57471,2025-12-06 04:39:59.999,320317.03557380,860,1.64118000,147049.30545600,0
2025-12-06 04:40:00,89601.23,89657.37,89601.23,89644.1,5.31835,2025-12-06 04:40:59.999,476679.35286480,2192,4.60387000,412626.56287560,0
2025-12-06 04:41:00,89644.09,89644.1,89608.0,89608.01,6.42856,2025-12-06 04:41:59.999,576229.70148850,853,0.26125000,23418.65020580,0
2025-12-06 04:42:00,89608.01,89608.01,89560.0,89566.07,7.53786,2025-12-06 04:42:59.999,675308.74999320,1723,0.48926000,43828.31888640,0
2025-12-06 04:43:00,89566.08,89566.08,89553.81,89553.82,1.39874,2025-12-06 04:43:59.999,125273.74883970,1643,0.27950000,25032.26397150,0
2025-12-06 04:44:00,89553.81,89579.29,89553.81,89579.29,1.77603,2025-12-06 04:44:59.999,159071.58618680,985,1.20269000,107717.25948690,0
2025-12-06 04:45:00,89579.29,89606.86,89561.88,89606.86,7.87628,2025-12-06 04:45:59.999,705655.70845930,1935,4.87940000,437186.98547340,0
2025-12-06 04:46:00,89606.86,89631.95,89606.85,89631.94,1.21119,2025-12-06 04:46:59.999,108549.16851910,668,1.01313000,90797.83405360,0
2025-12-06 04:47:00,89631.94,89631.95,89615.86,89615.86,1.89298,2025-12-06 04:47:59.999,169654.74810470,1307,1.15323000,103350.56535020,0
2025-12-06 04:48:00,89615.86,89615.87,89608.0,89608.0,0.76934,2025-12-06 04:48:59.999,68941.28070230,298,0.53974000,48366.03025340,0
2025-12-06 04:49:00,89608.01,89650.98,89608.0,89650.97,2.4366,2025-12-06 04:49:59.999,218360.23886240,1374,2.36386000,211841.65303660,0
2025-12-06 04:50:00,89650.97,89678.83,89650.97,89678.83,2.18898,2025-12-06 04:50:59.999,196274.76279450,1231,1.89884000,170257.27840100,0
2025-12-06 04:51:00,89678.82,89678.83,89608.03,89608.04,5.5248,2025-12-06 04:51:59.999,495199.48562860,4168,2.63996000,236569.54304440,0
2025-12-06 04:52:00,89608.04,89648.63,89604.0,89648.63,2.22017,2025-12-06 04:52:59.999,198967.85484200,2201,1.53053000,137167.01910150,0
2025-12-06 04:53:00,89648.63,89648.63,89616.62,89616.63,1.87206,2025-12-06 04:53:59.999,167810.81542290,2193,0.25392000,22761.74126840,0
2025-12-06 04:54:00,89616.63,89637.81,89615.87,89615.88,1.86204,2025-12-06 04:54:59.999,166882.14533270,1533,1.31697000,118029.87357170,0
2025-12-06 04:55:00,89615.87,89678.82,89615.87,89659.01,5.07203,2025-12-06 04:55:59.999,454715.56810310,2867,4.47130000,400855.11345140,0
2025-12-06 04:56:00,89659.01,89700.0,89659.0,89700.0,1.04694,2025-12-06 04:56:59.999,93890.83203780,1564,1.00193000,89854.39941250,0
2025-12-06 04:57:00,89699.99,89700.0,89682.69,89682.7,0.55291,2025-12-06 04:57:59.999,49590.99150240,831,0.18115000,16246.89987920,0
2025-12-06 04:58:00,89682.69,89682.7,89670.0,89670.0,0.79593,2025-12-06 04:58:59.999,71377.96699800,1000,0.15666000,14049.00656460,0
2025-12-06 04:59:00,89670.01,89670.01,89659.0,89659.01,0.36634,2025-12-06 04:59:59.999,32846.57228200,667,0.15180000,13610.25674800,0
2025-12-06 05:00:00,89659.0,89700.0,89659.0,89699.99,2.54444,2025-12-06 05:00:59.999,228177.33217830,1446,2.44801000,219529.08456680,0
2025-12-06 05:01:00,89700.0,89740.0,89699.99,89740.0,7.66644,2025-12-06 05:01:59.999,687788.80723720,1850,7.32249000,656928.40021960,0
2025-12-06 05:02:00,89740.0,89740.0,89731.61,89732.59,2.12199,2025-12-06 05:02:59.999,190412.59170830,722,1.69608000,152193.23191740,0
2025-12-06 05:03:00,89732.58,89732.59,89710.0,89710.0,3.76056,2025-12-06 05:03:59.999,337409.97272420,2121,0.80819000,72510.29216870,0
2025-12-06 05:04:00,89710.0,89710.01,89698.14,89698.14,1.69503,2025-12-06 05:04:59.999,152045.52507180,556,0.78844000,70721.71257540,0
2025-12-06 05:05:00,89698.14,89720.81,89698.14,89720.8,1.63382,2025-12-06 05:05:59.999,146569.64952940,1054,1.52419000,136733.96415370,0
2025-12-06 05:06:00,89720.81,89720.81,89685.0,89690.69,2.19474,2025-12-06 05:06:59.999,196889.49254060,2545,0.33685000,30213.22673290,0
2025-12-06 05:07:00,89690.69,89709.88,89690.69,89699.99,1.61363,2025-12-06 05:07:59.999,144739.92080790,2914,0.97859000,87775.95870710,0
2025-12-06 05:08:00,89699.99,89699.99,89693.28,89693.28,1.06798,2025-12-06 05:08:59.999,95797.36892160,474,0.27315000,24501.47200250,0
2025-12-06 05:09:00,89693.29,89721.17,89693.28,89721.17,1.84824,2025-12-06 05:09:59.999,165794.88676590,663,1.53300000,137512.81440820,0
2025-12-06 05:10:00,89721.17,89721.17,89721.16,89721.16,3.48665,2025-12-06 05:10:59.999,312826.31486770,332,3.23537000,290281.18178290,0
2025-12-06 05:11:00,89721.16,89725.98,89711.65,89711.66,2.08187,2025-12-06 05:11:59.999,186791.44983830,645,0.67686000,60729.89057900,0
2025-12-06 05:12:00,89711.66,89711.66,89696.51,89696.52,1.52376,2025-12-06 05:12:59.999,136692.71976370,964,0.31712000,28446.73531900,0
2025-12-06 05:13:00,89696.51,89701.14,89696.51,89701.14,1.47467,2025-12-06 05:13:59.999,132277.77465020,445,1.37141000,123015.30077930,0
2025-12-06 05:14:00,89701.14,89703.17,89701.14,89703.16,0.61146,2025-12-06 05:14:59.999,54849.84943870,154,0.48154000,43195.61489150,0
2025-12-06 05:15:00,89703.17,89703.17,89674.23,89679.95,1.49734,2025-12-06 05:15:59.999,134295.56057520,2354,0.48804000,43765.06953310,0
2025-12-06 05:16:00,89679.96,89679.96,89608.0,89608.0,6.51307,2025-12-06 05:16:59.999,583762.02716180,4615,0.24451000,21912.66636700,0
2025-12-06 05:17:00,89608.0,89608.01,89586.44,89586.44,1.95453,2025-12-06 05:17:59.999,175128.95198480,1649,0.14111000,12643.50882310,0
2025-12-06 05:18:00,89586.44,89618.54,89553.81,89618.54,7.58673,2025-12-06 05:18:59.999,679688.59456760,4120,5.88123000,526931.30388860,0
2025-12-06 05:19:00,89618.53,89624.55,89608.0,89624.54,3.4229,2025-12-06 05:19:59.999,306727.73689470,1772,0.64185000,57518.39537240,0
2025-12-06 05:20:00,89624.55,89665.53,89624.54,89665.53,1.62155,2025-12-06 05:20:59.999,145373.80784260,2215,0.74244000,66559.09728620,0
2025-12-06 05:21:00,89665.53,89665.53,89611.73,89626.13,1.87305,2025-12-06 05:21:59.999,167898.25651120,2970,0.34733000,31127.48540720,0
2025-12-06 05:22:00,89626.13,89636.04,89614.21,89614.21,1.7819,2025-12-06 05:22:59.999,159702.07754200,2110,0.59864000,53653.10401640,0
2025-12-06 05:23:00,89614.21,89644.38,89614.21,89644.37,1.13974,2025-12-06 05:23:59.999,102164.69833070,1180,0.71483000,64076.29841760,0
2025-12-06 05:24:00,89644.37,89669.68,89644.36,89651.26,1.89585,2025-12-06 05:24:59.999,169978.20362370,1443,0.65467000,58693.62103960,0
2025-12-06 05:25:00,89651.26,89651.27,89602.27,89602.28,1.92832,2025-12-06 05:25:59.999,172841.79967280,2230,0.06726000,6028.07745430,0
2025-12-06 05:26:00,89602.28,89618.52,89592.5,89618.52,4.51326,2025-12-06 05:26:59.999,404375.33162640,1456,3.02724000,271223.16530290,0
2025-12-06 05:27:00,89618.52,89618.52,89592.11,89592.11,3.93342,2025-12-06 05:27:59.999,352452.76179530,1808,0.09338000,8367.16317190,0
2025-12-06 05:28:00,89592.12,89592.12,89592.11,89592.12,0.4143,2025-12-06 05:28:59.999,37118.01233030,104,0.11573000,10368.49604760,0
2025-12-06 05:29:00,89592.12,89613.59,89592.11,89613.59,1.16674,2025-12-06 05:29:59.999,104543.30648670,784,0.74139000,66427.18453190,0
2025-12-06 05:30:00,89613.58,89613.59,89587.65,89587.65,4.9079,2025-12-06 05:30:59.999,439765.27029240,2204,0.25532000,22876.17179360,0
2025-12-06 05:31:00,89587.65,89587.66,89576.04,89576.04,2.21736,2025-12-06 05:31:59.999,198627.63375520,1091,0.08373000,7500.94671530,0
2025-12-06 05:32:00,89576.05,89576.05,89565.07,89568.54,2.71649,2025-12-06 05:32:59.999,243310.61804310,1414,1.63869000,146769.92961210,0
2025-12-06 05:33:00,89568.53,89568.54,89554.12,89554.12,1.09295,2025-12-06 05:33:59.999,97881.00812500,918,0.05825000,5216.69695820,0
2025-12-06 05:34:00,89554.12,89560.29,89524.03,89560.29,6.57959,2025-12-06 05:34:59.999,589155.63914260,2537,2.95709000,264790.93582010,0
2025-12-06 05:35:00,89560.28,89568.6,89553.81,89568.6,2.54394,2025-12-06 05:35:59.999,227840.15833800,1206,0.66873000,59894.01293910,0
2025-12-06 05:36:00,89568.6,89568.6,89539.05,89539.05,4.00827,2025-12-06 05:36:59.999,358974.83286760,1181,2.29574000,205619.78573500,0
2025-12-06 05:37:00,89539.05,89547.96,89539.05,89547.96,1.18456,2025-12-06 05:37:59.999,106072.78446730,375,0.45873000,41077.34775680,0
2025-12-06 05:38:00,89547.96,89570.61,89547.95,89570.61,1.84349,2025-12-06 05:38:59.999,165106.82501890,1134,1.13461000,101619.23749030,0
2025-12-06 05:39:00,89570.6,89570.61,89543.34,89554.2,2.79166,2025-12-06 05:39:59.999,250023.66406280,1737,0.50331000,45071.28567530,0
2025-12-06 05:40:00,89554.2,89560.49,89545.57,89560.48,2.08972,2025-12-06 05:40:59.999,187147.17347860,924,0.61867000,55405.53527920,0
2025-12-06 05:41:00,89560.48,89560.49,89558.54,89558.55,1.0085,2025-12-06 05:41:59.999,90320.66677140,296,0.18141000,16246.82941770,0
2025-12-06 05:42:00,89558.55,89567.23,89558.54,89558.54,1.25661,2025-12-06 05:42:59.999,112545.06843440,721,0.45276000,40549.63050490,0
2025-12-06 05:43:00,89558.55,89594.5,89558.54,89594.5,5.76506,2025-12-06 05:43:59.999,516465.17037950,1190,5.01170000,448979.70378610,0
2025-12-06 05:44:00,89594.5,89594.5,89553.81,89553.82,5.46534,2025-12-06 05:44:59.999,489482.90332560,2076,2.92118000,261606.82873600,0
2025-12-06 05:45:00,89553.81,89553.82,89545.58,89552.21,1.8824,2025-12-06 05:45:59.999,168570.96454730,1170,1.00436000,89941.43107070,0
2025-12-06 05:46:00,89552.2,89552.21,89545.58,89548.43,0.63226,2025-12-06 05:46:59.999,56618.22788570,685,0.21966000,19670.09929860,0
2025-12-06 05:47:00,89548.42,89570.01,89548.42,89570.0,1.06935,2025-12-06 05:47:59.999,95773.97878070,859,0.52254000,46797.71908320,0
2025-12-06 05:48:00,89570.01,89580.94,89563.27,89580.93,2.24691,2025-12-06 05:48:59.999,201262.86530300,1958,1.25176000,112125.99814250,0
2025-12-06 05:49:00,89580.94,89582.75,89562.15,89582.75,1.82025,2025-12-06 05:49:59.999,163042.65889990,2105,0.87311000,78203.60641760,0
2025-12-06 05:50:00,89582.75,89582.75,89557.16,89557.17,3.69895,2025-12-06 05:50:59.999,331293.28602500,1388,2.58934000,231900.60190970,0
2025-12-06 05:51:00,89557.17,89603.13,89557.16,89594.17,1.9401,2025-12-06 05:51:59.999,173786.41120140,1922,1.61574000,144725.94083450,0
2025-12-06 05:52:00,89594.16,89609.46,89585.82,89609.45,2.42588,2025-12-06 05:52:59.999,217341.72394210,1511,1.43445000,128517.73540070,0
2025-12-06 05:53:00,89609.46,89609.46,89608.0,89608.0,0.95463,2025-12-06 05:53:59.999,85542.89985600,228,0.64035000,57380.55564250,0
2025-12-06 05:54:00,89608.01,89608.01,89607.14,89607.16,0.82646,2025-12-06 05:54:59.999,74057.20919890,261,0.16575000,14852.38869950,0
2025-12-06 05:55:00,89607.16,89637.43,89598.18,89637.42,1.87514,2025-12-06 05:55:59.999,168034.78190210,1950,1.01628000,91073.49840280,0
2025-12-06 05:56:00,89637.43,89648.19,89629.07,89629.07,1.05977,2025-12-06 05:56:59.999,94995.04453410,1307,0.16727000,14993.94547850,0
2025-12-06 05:57:00,89629.08,89629.08,89612.06,89612.06,0.7863,2025-12-06 05:57:59.999,70465.40945880,429,0.33810000,30298.18943360,0
2025-12-06 05:58:00,89612.07,89612.07,89612.06,89612.07,2.58059,2025-12-06 05:58:59.999,231251.98666760,163,0.07522000,6740.61990540,0
2025-12-06 05:59:00,89612.06,89612.07,89604.97,89604.98,1.47201,2025-12-06 05:59:59.999,131902.52901800,796,0.63432000,56838.51584760,0
2025-12-06 06:00:00,89604.97,89604.98,89562.24,89562.24,2.75037,2025-12-06 06:00:59.999,246363.36630530,2231,1.16531000,104376.41424180,0
